Model,Responses
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
UltimatumGame-GPT-4-baseline-Temp_0-Responder,[$1]
