Model,Responses
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$100]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150] to the Investor.
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$250] to the Investor.
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150].
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$270].
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$250]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150].
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150] to the Investor.
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$100]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200] to the Investor.
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200].
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200] to the Investor.
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$0].
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200] to the Investor.
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$100]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,"[$250]   

This way, I can keep [$50] as my profit."
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150] to the Investor.
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$150]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200] to the Investor.
Trust100-Banker-GPT-3.5-turbo-autism-Temp_default,[$200]
