Model,Responses
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$20].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
Trust10-Banker-GPT-4-depression-Temp_default,[$20].
Trust10-Banker-GPT-4-depression-Temp_default,[$15].
