Model,Responses
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$25]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15].
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$25]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20].
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$25]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20].
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$0]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10].
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10] to the Investor.
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15] to the Investor.
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$15]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$20]
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10] of the $30 to the Investor.
Trust10-Banker-GPT-3.5-turbo-bipolar-Temp_default,[$10]
